cik,fyear,Z_score_c,tier1_c,past_due_90,past_due_nonaccrual,non_perf_loan,rssdid,cik_original,gvkey,tic,cusip,conm,roa,roe,leverage,tobinq,mark_to_bk,eps,at,bkvlps,ceq,csho,dlc,dltt,ni,seq,mkvalt,prcc_f
740663,2008,458.76596,0.16773513,42.826225,114.20326,157.0295,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.010274182,42.786308,2.4492061,1.0541762,11.991249,1.8015288,1261.609,14.2505,102.532,7.1950002,124.122,127,12.962,102.532,170.8813,23.75
740663,2009,106.2872,0.15355115,0,434.04126,434.04126,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.0080368007,47.128899,2.3476069,1.0391998,11.280018,1.8664911,1675.1689,16.146099,116.462,7.2129998,111.407,162,13.463,116.462,182.1283,25.25
740663,2010,283.98276,0.16028789,0,3906.5559,3906.5559,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.010749125,60.743446,1.6183772,1.0547906,13.917857,2.1120808,1711.0229,17.994301,156.694,8.7080002,61.59,192,18.392,156.694,250.44209,28.76
740663,2011,503.24979,0.16921768,0,3083.8337,3083.8337,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.009620714,58.233822,1.635764,1.0208223,10.749793,2.2125313,2022.407,21.531401,189.347,8.7939997,102.227,207.5,19.457001,189.347,231.4581,26.32
740663,2012,635.77344,0.17434396,0,3862.1863,3862.1863,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.0096727684,64.155716,1.2106637,1.0235103,11.174666,2.2653854,2108.29,22.813801,205.37,9.0019999,103.634,145,20.393,205.37,254.9366,28.32
740663,2013,416.66382,0.15757819,0,4186.7373,4186.7373,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.0088753998,99.883064,1.9145559,1.0772375,17.345934,2.329906,2399.8921,22.5942,206.556,9.1420002,110.463,285,21.299999,206.556,391.91751,42.869999
740663,2014,448.91922,0.1578941,0,1568.323,1568.323,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.0084563848,47.015713,2.0637798,1.0590378,23.450706,1.6572334,2721.4939,16.8001,233.30299,13.887,156.48599,325,23.014,233.30299,393.97421,28.370001
740663,2015,966.14752,0.14765692,0,1315.3672,1315.3672,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.0082706595,55.018772,2.3002439,1.0551294,23.825624,1.8339591,3130.343,17.7754,250.936,14.117,238.552,338.66199,25.889999,250.936,423.51001,30
740663,2016,922.51642,0.14771128,559.14594,2303.2129,2862.3589,1048894,740663,18307,FLIC,320734106,FIRST LONG ISLAND CORP,0.0087969191,37.200893,1.9168296,1.1056247,52.430607,1.3030086,3510.3201,12.9048,305.82999,23.698999,234.062,352.16199,30.879999,305.82999,676.60651,28.549999
740942,2001,135.89577,0.20653474,901.70557,85.993721,987.69928,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.016292442,55.697952,1.3093835,1.0568832,2.6027322,2.2902117,245.57401,16.323999,28.518,1.747,15.562,21.778999,4.0009999,28.518,42.487,24.32
740942,2002,183.98216,0.21072301,225.86465,938.29944,1164.1641,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.018481353,84.010384,1.1882188,1.0728287,2.7413945,2.8003461,262.58899,18.9648,32.866001,1.733,10.943,28.108999,4.8530002,32.866001,51.990002,30
740942,2003,201.22107,0.22728068,209.65366,636.02795,845.68158,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.016462835,114.20992,1.1714971,1.0961701,2.9741945,2.855248,300.73801,23.320601,40.438,1.734,0,47.373001,4.9510002,40.438,69.360001,40
740942,2004,118.51546,0.25230345,14.810457,10.253393,25.06385,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.014904225,120.6806,0.79263008,1.1000253,2.9605086,2.7427411,316.89001,25.592899,44.070999,1.722,0,34.931999,4.723,44.070999,75.767998,44
740942,2005,231.63573,0.2520251,64.834244,49.449844,114.28409,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.014286404,139.04977,0.73396844,1.096879,2.946552,2.9120371,352.22299,28.002899,48.389,1.728,0,35.515999,5.0320001,48.389,82.512001,47.75
740942,2006,500.68604,0.24130455,423.53778,741.46057,1164.9983,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.011310169,116.42215,0.510625,1.0441244,3.0484071,2.6016123,542.16699,34.6003,81.553001,2.3570001,0,41.643002,6.132,81.553001,105.4758,44.75
740942,2007,482.49988,0.22353204,1036.9799,4555.0454,5592.0254,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.012529467,124.55672,0.48122784,1.0303047,2.8260052,3.0305772,561.63599,33.77,78.414001,2.322,0,37.735001,7.0370002,78.414001,95.434196,41.099998
740942,2008,436.06345,0.2057737,264.09506,4502.8716,4766.9668,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.0057103941,30.88769,0.84125954,0.96645367,1.7041774,1.3727862,556.52899,30.5646,70.757004,2.3150001,0,59.525002,3.178,70.757004,52.087502,22.5
740942,2009,70.789604,0.099416614,2115.9512,4740.2935,6856.2446,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.0025221289,11.898168,0.47519177,0.99924082,7.0744872,0.52070755,1470.583,23.006701,163.877,7.1230001,12.184,65.689003,3.7090001,163.877,162.7606,22.85
740942,2010,71.339203,0.099043533,1414.34,17589.428,19003.768,1118292,740942,19658,TOBC,891709107,TOWER BANCORP INC,0.00042150644,2.1320124,0.58230984,1.0026211,12.306869,0.096733771,2747.2891,21.438499,256.64001,11.971,61.644001,87.800003,1.158,256.64001,263.84079,22.040001
740971,2000,565.78552,0.13679627,,,,,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.010758841,33.678501,1.1640966,0.99486476,2.4544735,1.9810884,477.09601,17.945601,46.497002,2.5910001,29.127001,25,5.1329999,46.497002,44.047001,17
740971,2001,373.35025,0.1499044,,,,,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.011007038,63.688461,1.0545647,1.047205,3.8505733,2.1961539,518.75897,19.581499,50.911999,2.5999999,28.690001,25,5.71,50.911999,75.400002,29
740971,2002,793.77039,0.15535267,730.45587,377.24203,1107.6979,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.012228093,43.9501,1.0717014,1.0667646,6.5449986,1.7909576,576.62299,14.7615,58.116001,3.937,27.283001,35,7.0510001,58.116001,96.613998,24.540001
740971,2003,876.40845,0.15043204,866.88251,286.21255,1153.0951,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.012114597,62.485851,1.4189482,1.0974417,7.9293733,1.9680583,645.91498,15.9203,63.299,3.9760001,39.818001,50,7.8249998,63.299,126.238,31.75
740971,2004,562.19141,0.14727783,1278.2563,457.98489,1736.2413,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.012502276,74.278778,1.5031748,1.1025063,8.0981455,2.1375186,686.27502,17.224501,69.139,4.0139999,53.928001,50,8.5799999,69.139,139.4865,34.75
740971,2005,299.18787,0.14912964,1027.4579,338.45673,1365.9146,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0098217148,53.414551,1.8382965,1.0639966,6.6892443,1.8106626,739.99298,17.702,71.056,4.0139999,65.622002,65,7.2680001,71.056,118.413,29.5
740971,2006,1180.9871,0.13642481,890.18372,493.58856,1383.7723,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0082876999,49.970341,2.4382641,1.0456718,6.0615172,1.759519,847.521,18.703699,74.665001,3.9920001,82.053001,100,7.0240002,74.665001,113.3728,28.4
740971,2007,933.23663,0.14440146,645.39307,87.019295,732.41235,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0096880822,33.041798,1.8094395,1.0245221,6.1500349,1.6236756,822.55701,16.2402,79.707001,4.908,74.224998,70,7.9689999,79.707001,99.8778,20.35
740971,2008,159.18916,0.1485284,3598.4226,1064.5376,4662.96,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0081320778,26.481691,1.2458925,1.013096,5.552001,1.3843018,834.96503,16.9007,82.898003,4.9050002,38.282001,65,6.79,82.898003,93.832703,19.129999
740971,2009,105.99605,0.14072211,390.83807,4940.2334,5331.0718,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0018254394,5.3193207,2.1497648,0.9944123,4.6067929,0.34207851,921.422,16.597099,81.608002,4.9169998,80.579002,94.859001,1.682,81.608002,76.459396,15.55
740971,2010,89.885696,0.13381276,72.453911,20724.795,20797.25,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0017443919,3.7758458,1.5496467,0.97580045,3.6281576,0.31334817,886.84198,16.396999,80.952003,4.9369998,90.446999,35,1.5470001,80.952003,59.490898,12.05
740971,2011,253.9866,0.14997959,496.52509,8139.3618,8635.8867,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0038728481,6.7007461,0.83248121,0.95788234,2.8926306,0.66344023,849.50403,17.315001,85.864998,4.9590001,46.480999,25,3.29,85.864998,50.085899,10.1
740971,2012,303.11407,0.15306301,421.27798,10020.196,10441.474,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.004613779,9.3297739,0.69681972,0.96198004,3.0429761,0.84432346,907.49902,18.0077,89.300003,4.9590001,37.226002,25,4.1869998,89.300003,54.797001,11.05
740971,2013,214.37268,0.14244866,508.44272,10545.064,11053.508,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0036596598,8.1769829,0.70065999,0.9801147,3.9036946,0.6378302,864.28802,16.2857,80.761002,4.9590001,31.586,25,3.1630001,80.761002,63.574402,12.82
740971,2014,326.08859,0.15098335,1050.1506,5126.502,6176.6523,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0046971287,12.45009,0.76630849,0.98389554,4.168231,0.83000606,876.28003,17.845699,88.497002,4.9590001,42.816002,25,4.1160002,88.497002,74.385002,15
740971,2015,207.34872,0.15787396,,,,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0040522441,12.575003,0.54681462,0.99099052,4.5289817,0.73280901,896.78699,18.789301,93.176003,4.9590001,50.950001,0,3.6340001,93.176003,85.096397,17.16
740971,2016,300.91876,0.1674383,,,,1076673,740971,66313,OPOF,680194107,OLD POINT FINANCIAL CORP,0.0042050309,19.134247,0.1989999,1.0332626,6.5463057,0.76536989,902.966,18.945801,93.989998,4.961,18.704,0,3.7969999,93.989998,124.025,25
741390,2000,503.95648,0.14225273,,,,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.0077657355,8.63379,1.8378131,0.96930683,2.6753953,1.01574,515.21198,12.5146,49.294998,3.9389999,37.153,53.442001,4.0009999,49.294998,33.481499,8.5
741390,2001,398.95615,0.14264768,1138.8025,3143.6846,4282.4873,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.0079810182,13.159101,2.1843507,0.98989934,3.4529238,1.1247095,545.79498,13.1234,50.827,3.8729999,13.15,97.874001,4.3559999,50.827,45.314098,11.7
741390,2002,523.59052,0.15113604,25784.613,1248.2626,27032.875,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.010764585,23.578651,1.4561205,1.013465,4.4420667,1.4726533,537.78198,14.1689,55.698002,3.931,1.5,79.602997,5.789,55.698002,62.939201,16.011
741390,2003,280.47195,0.14250247,27534.119,2045.8898,29580.01,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.0095073683,29.747486,1.9361641,1.0251806,4.8405576,1.5664816,623.30603,14.8411,56.144001,3.783,10.45,98.253998,5.9260001,56.144001,71.839203,18.99
741390,2004,317.75275,0.14361337,42444.492,1789.7867,44234.277,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.0089599183,32.571537,2.0020025,1.0333418,5.1801705,1.5539856,650.56403,15.1773,56.93,3.7509999,25.864,88.110001,5.829,56.93,78.621002,20.959999
741390,2005,239.13991,0.14400724,33230.297,1672.5037,34902.801,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.0090014962,29.230953,1.8340869,1.0109129,4.1688671,1.6449609,676.33197,15.7757,58.386002,3.701,21.575001,85.510002,6.0879998,58.386002,65.7668,17.77
741390,2006,207.21222,0.14280297,41139.207,783.49103,41922.695,1205053,741390,30685,OSKY,598510105,MIDWESTONE FINANCIAL GP-OLD,0.0086466707,34.571613,1.821838,1.0154973,4.4008117,1.7337819,744.91101,16.8326,62.533001,3.7149999,29.014999,84.910004,6.441,62.533001,74.077103,19.940001
741516,2000,1311.1224,0.20098543,,,,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.016025446,20.745712,0.75357604,1.0454202,8.4182711,1.4307388,541.38898,10.4449,63.338001,6.0640001,31.73,16,8.6759996,63.338001,87.928001,14.5
741516,2001,951.18799,0.20368363,316.94827,697.77759,1014.7259,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.016434306,30.240553,0.61435539,1.0758865,9.6923628,1.6171418,572.88702,11.2327,65.397003,5.822,27.177,13,9.415,65.397003,108.8714,18.700001
741516,2002,981.42957,0.20688906,287.13644,361.62372,648.76019,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.015619712,42.55077,0.81877315,1.1308863,12.233626,1.6365681,605.70898,12.2863,71.027,5.7810001,37.154999,21,9.4610004,71.027,150.306,26
741516,2003,1517.1149,0.20050681,62.424965,3842.0798,3904.5049,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.014764816,43.833752,0.94583696,1.1174632,11.615098,1.680742,644.302,12.7087,71.931,5.6599998,50.035,18,9.5129995,71.931,147.61279,26.08
741516,2004,91.672256,0.20337495,0,9242.8643,9242.8643,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.012943714,35.137608,0.84905636,1.1012226,10.393732,1.4513675,619.065,12.86,71,5.5209999,42.895,17.388,8.0129995,71,133.66341,24.209999
741516,2005,533.37836,0.20792481,61.537586,4634,4695.5376,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.016028792,42.697628,0.74151105,1.085176,9.3784466,1.8364571,623.50299,13.4912,73.418999,5.4419999,39.202999,15.238,9.9940004,73.418999,126.5265,23.25
741516,2006,1345.3499,0.19881564,0,3691.1372,3691.1372,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.014691663,43.241531,0.72715598,1.0626265,9.3214626,1.8542681,777.71997,15.4158,94.991997,6.1620002,34.368,34.706001,11.426,94.991997,143.6978,23.32
741516,2007,585.35803,0.21281318,0,2733.8562,2733.8562,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.014818306,37.348698,0.83387023,1.0267847,7.3658881,1.8702402,772.28802,16.5895,101.511,6.119,58.091,26.556,11.444,101.511,122.1964,19.969999
741516,2008,343.54022,0.21776795,0,2900.9668,2900.9668,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.010163663,22.405027,0.91883677,1.0014724,6.1551185,1.3179429,789.18402,16.809099,102.3,6.086,64.591003,29.406,8.0209999,102.3,103.462,17
741516,2009,157.01891,0.2148,0,3659.209,3659.209,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.0084180804,24.409002,0.89469779,1.0338948,7.6847401,1.1145663,808.97302,17.4123,106.389,6.1100001,65.929001,29.257,6.8099999,106.389,133.80901,21.9
741516,2010,574.40021,0.22315881,0,2577.5728,2577.5728,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.0099296598,31.812483,0.76143295,1.0434556,8.1819229,1.3508486,833.664,17.638201,108.087,6.1279998,61.194,21.107,8.2779999,108.087,144.31441,23.549999
741516,2011,116.88754,0.20150667,189.19814,12987.444,13176.643,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.0088686645,28.886742,0.56267464,0.99948603,7.7727408,1.4821314,1304.7061,19.575899,152.82899,7.8070002,48.575001,37.417999,11.571,152.82899,152.1584,19.49
741516,2012,571.48206,0.19578074,0,5010.0981,5010.0981,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.012468772,41.182762,0.53500849,0.99624902,7.6155519,2.0397604,1283.687,20.8036,163.246,7.8470001,49.942001,37.396,16.006001,163.246,158.43089,20.190001
741516,2013,316.69458,0.2031381,0,4722.1851,4722.1851,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.012043484,52.383572,0.45865437,1.0302771,9.7554207,1.9955646,1307.512,21.2332,167.55099,7.8909998,39.515999,37.332001,15.747,167.55099,207.13879,26.25
741516,2014,630.09839,0.2122671,0,3784.5918,3784.5918,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.0094623659,40.150414,0.52328229,1.0160038,8.8492718,1.6183158,1346.4919,22.072901,173.78,7.8730001,53.48,37.456001,12.741,173.78,195.3291,24.809999
741516,2015,277.13074,0.20113339,0,4771.0708,4771.0708,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.0097176339,44.670471,0.39523339,1.0148453,9.6232538,1.7442589,1547.599,22.9454,197.83501,8.6219997,40.611,37.580002,15.039,197.83501,220.8094,25.610001
741516,2016,1668.4329,0.19810537,528.53247,2669.6741,3198.2065,1076691,741516,17367,AMNB,27745108,AMERICAN NATL BANKSHARES,0.0097108493,65.824417,0.48103088,1.0586942,12.834394,1.8915062,1678.6379,23.367399,201.38,8.618,69.146004,27.724001,16.301001,201.38,299.9064,34.799999
742054,2000,308.60101,0.18082644,,,,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.013912621,37.309479,0.61064911,1.0165124,8.1718388,1.9572185,1009.515,16.7395,120.123,7.1760001,43.206001,30.146999,14.045,120.123,136.7925,19.0625
742054,2001,237.12549,0.16483505,2522.073,2518.3875,5040.4604,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.012502831,65.254402,1.236012,1.0827491,11.40639,2.1248584,1050.802,16.646799,102.927,6.1830001,54.782001,72.436996,13.138,102.927,189.8799,30.709999
742054,2002,598.91449,0.17497326,3349.5247,1530.5934,4880.1182,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.013198683,43.767612,1.2469062,1.0883846,15.205984,1.73681,1077.4561,13.5695,111.107,8.1879997,52.390999,86.149002,14.221,111.107,206.3376,25.200001
742054,2003,642.58508,0.1727999,2353.3032,902.21741,3255.5208,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.012371664,44.139961,1.4230617,1.0977341,16.030952,1.6550416,1093.224,13.5954,111.102,8.1719999,58.48,99.625,13.525,111.102,217.9472,26.67
742054,2004,252.66541,0.13487263,1593.833,3548.8135,5142.6465,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.0085435053,40.032394,1.7105763,1.0709411,15.426864,1.5066764,1439.573,14.0593,114.766,8.1630001,72.691002,123.625,12.299,114.766,216.8909,26.57
742054,2005,456.68008,0.13715349,2281.2861,591.20038,2872.4866,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.0095109874,40.0303,1.6341209,1.0535748,13.587449,1.6826524,1446.1169,14.3117,116.984,8.1739998,88.028,103.138,13.754,116.984,194.4595,23.790001
742054,2006,430.56396,0.14877808,1360.0629,1584.2253,2944.2881,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.007449151,25.796577,1.2057407,1.0349324,16.014482,1.1904281,1899.948,16.087601,191.265,11.889,169.784,60.832001,14.153,191.265,257.63461,21.67
742054,2007,120.34096,0.14413553,5748.4531,3712.8232,9461.2764,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,0.0049356022,12.005703,1.7943047,0.98954999,10.631489,0.82287204,1984.155,16.332199,194.37,11.901,304.47501,44.284,9.7930002,194.37,173.6356,14.59
742054,2008,49.465626,0.13737415,3535.2029,28711.924,32247.127,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,-0.0016955755,-1.3125439,1.7158031,0.9342984,3.5651433,-0.28166178,1979.269,15.5741,185.565,11.915,136.381,182.01199,-3.3559999,185.565,55.523899,4.6599998
742054,2009,1.7308847,0.069679067,5607.3711,64875.102,70482.477,1100037,742054,121199,CADE.2,12738A101,CADENCE FINANCIAL CORP,-0.059602428,-16.149122,1.7953471,0.96919996,3.278523,-9.2280703,1844.455,6.3589001,77.656998,11.913,72.431999,142.56799,-109.934,119.754,20.847799,1.75
742070,2000,337.49158,0.079179421,,,,1115367,742070,19891,WBKC.1,957116106,WESTBANK CORP,0.0065924581,6.2789488,1.0898451,0.99077785,3.581068,0.89699268,574.59601,8.2547998,34.860001,4.223,12.337,25.655001,3.7880001,34.860001,29.561001,7
742070,2001,397.35175,0.091523148,976.64294,1277.621,2254.2639,1115367,742070,19891,WBKC.1,957116106,WESTBANK CORP,0.0064761606,9.2134199,1.9137278,1.00342,4.5011806,0.95475858,628.922,9.1457996,39.015999,4.2659998,29.896999,44.769001,4.073,39.015999,41.166901,9.6499996
742070,2002,131.98145,0.093895376,225.86465,1607.4835,1833.3481,1115367,742070,19891,WBKC.1,957116106,WESTBANK CORP,0.008799715,19.789255,1.7223318,1.0210584,5.5638318,1.4444711,682.86298,10.2433,42.612,4.1599998,27.134001,46.257999,6.0089998,42.612,56.992001,13.7
742070,2003,1120.1349,0.10007261,236.74373,3664.2275,3900.9712,1115367,742070,19891,WBKC.1,957116106,WESTBANK CORP,0.0083611859,25.059084,3.0746329,1.0486,7.8358035,1.3731005,724.06,10.2688,45.275002,4.4089999,54.550999,84.653,6.0539999,45.275002,80.464302,18.25
742070,2004,93.305733,0.089256585,594.69684,1797.7616,2392.4585,1115367,742070,19891,WBKC.1,957116106,WESTBANK CORP,0.0060956506,17.982704,2.4204626,1.0520189,8.6295156,0.97732091,756.44098,10.0598,47.462002,4.7179999,41.773998,73.106003,4.6110001,47.462002,86.811203,18.4
742070,2005,433.24335,0.087736368,694.49561,1739.5356,2434.0313,1115367,742070,19891,WBKC.1,957116106,WESTBANK CORP,0.0063125459,15.477182,3.2922454,1.0261067,6.8710575,1.0740585,808.70697,9.9680004,47.377998,4.7529998,80.483002,75.497002,5.105,47.377998,68.4907,14.41
742275,2004,214.05923,0.11997818,0,602.67169,602.67169,1115433,742275,31659,BNV,88115100,BEVERLY NATIONAL CORP,0.0066115703,36.069317,0.37469655,1.0580651,3.319663,1.3433638,378.125,15.0521,28.011999,1.8609999,10.496,0,2.5,28.011999,49.967899,26.85
